,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,month,day,year,hour
42969,1,265.21,0.0,0.0,20,9,33,5022,4,6,2018,11
42970,1,265.88,0.0,0.0,1,6,9,5409,4,6,2018,12
42971,1,266.15,0.0,0.0,1,2,4,5298,4,6,2018,13
42972,1,266.43,0.0,0.0,5,2,4,5363,4,6,2018,14
42973,1,266.46,0.0,0.0,5,2,4,5786,4,6,2018,15
42974,1,267.02,0.0,0.0,5,2,4,6525,4,6,2018,16
42975,1,266.95,0.0,0.0,5,2,4,5735,4,6,2018,17
42976,1,266.49,0.0,0.0,1,2,4,4863,4,6,2018,18
42977,1,266.32,0.0,0.0,1,2,4,3923,4,6,2018,19
42978,1,265.22,0.0,0.0,1,2,4,3193,4,6,2018,20
42979,1,264.43,0.0,0.0,1,2,4,3031,4,6,2018,21
42980,1,264.0,0.0,0.0,1,2,4,2992,4,6,2018,22
42981,1,263.35,0.0,0.0,1,2,4,2205,4,6,2018,23
42982,1,262.88,0.0,0.0,1,9,33,1196,4,7,2018,0
42983,1,262.75,0.0,0.0,1,9,33,657,4,7,2018,1
42984,1,263.08,0.0,0.0,90,9,33,496,4,7,2018,2
42985,1,263.02,0.0,0.0,40,9,33,381,4,7,2018,3
42986,1,262.82,0.0,0.0,1,9,33,342,4,7,2018,4
42987,1,262.49,0.0,0.0,1,2,4,643,4,7,2018,5
42988,1,262.15,0.0,0.0,1,9,33,1221,4,7,2018,6
42989,1,261.89,0.0,0.0,1,2,4,1995,4,7,2018,7
42990,1,262.01,0.0,0.0,1,2,4,3074,4,7,2018,8
42991,1,263.75,0.0,0.0,1,2,4,3960,4,7,2018,9
42992,1,265.61,0.0,0.0,5,2,4,4304,4,7,2018,10
42993,1,267.0,0.0,0.0,1,2,4,4771,4,7,2018,11
42994,1,268.48,0.0,0.0,5,2,4,5298,4,7,2018,12
42995,1,269.75,0.0,0.0,5,2,4,5126,4,7,2018,13
42996,1,270.62,0.0,0.0,1,2,4,5237,4,7,2018,14
42997,1,271.28,0.0,0.0,5,2,4,4908,4,7,2018,15
42998,1,271.65,0.0,0.0,1,2,4,5118,4,7,2018,16
42999,1,272.15,0.0,0.0,5,2,4,5441,4,7,2018,17
43000,1,272.29,0.0,0.0,1,2,4,5019,4,7,2018,18
43001,1,272.07,0.0,0.0,5,2,4,3699,4,7,2018,19
43002,1,270.95,0.0,0.0,5,2,4,3079,4,7,2018,20
43003,1,270.22,0.0,0.0,1,2,4,4104,4,7,2018,21
43004,1,269.37,0.0,0.0,1,2,4,4107,4,7,2018,22
43005,1,268.22,0.0,0.0,1,2,4,2740,4,7,2018,23
43006,1,266.87,0.0,0.0,1,2,4,1578,4,8,2018,0
43007,1,265.36,0.0,0.0,1,2,4,844,4,8,2018,1
43008,1,264.02,0.0,0.0,1,2,4,649,4,8,2018,2
43009,1,263.49,0.0,0.0,1,2,4,401,4,8,2018,3
43010,1,262.82,0.0,0.0,1,2,4,295,4,8,2018,4
43011,1,262.29,0.0,0.0,1,2,4,441,4,8,2018,5
43012,1,261.49,0.0,0.0,1,2,4,976,4,8,2018,6
43013,1,261.42,0.0,0.0,1,2,4,1357,4,8,2018,7
43014,1,262.62,0.0,0.0,1,2,4,1910,4,8,2018,8
43015,1,265.94,0.0,0.0,90,1,3,2736,4,8,2018,9
43016,1,268.93,0.0,0.0,90,1,3,3401,4,8,2018,10
43017,1,271.01,0.0,0.0,75,1,2,3961,4,8,2018,11
43018,1,271.86,0.0,0.0,1,2,4,4483,4,8,2018,12
43019,1,272.44,0.0,0.0,75,1,2,4423,4,8,2018,13
43020,1,272.62,0.0,0.0,1,9,33,4272,4,8,2018,14
43021,1,272.55,0.0,0.0,1,9,33,4083,4,8,2018,15
43022,1,272.16,0.0,0.0,90,9,33,4389,4,8,2018,16
43023,1,272.16,0.0,0.0,90,5,8,4389,4,8,2018,16
43024,1,271.89,0.0,0.0,90,9,33,3687,4,8,2018,17
43025,1,271.89,0.0,0.0,90,5,8,3687,4,8,2018,17
43026,1,271.65,0.0,0.0,90,9,33,3224,4,8,2018,18
43027,1,271.65,0.0,0.0,90,5,8,3224,4,8,2018,18
43028,1,271.65,0.0,0.0,90,7,10,3224,4,8,2018,18
43029,1,271.49,0.0,0.0,90,9,33,2455,4,8,2018,19
43030,1,271.49,0.0,0.0,90,5,8,2455,4,8,2018,19
43031,1,271.49,0.0,0.0,90,6,9,2455,4,8,2018,19
43032,1,271.37,0.0,0.0,90,9,33,2145,4,8,2018,20
43033,1,271.37,0.0,0.0,90,5,8,2145,4,8,2018,20
43034,1,270.94,0.0,0.0,90,9,33,1799,4,8,2018,21
43035,1,270.94,0.0,0.0,90,5,8,1799,4,8,2018,21
43036,1,270.58,0.0,0.0,90,9,33,1425,4,8,2018,22
43037,1,270.58,0.0,0.0,90,5,8,1425,4,8,2018,22
43038,1,270.58,0.0,0.0,90,9,33,992,4,8,2018,23
43039,1,270.58,0.0,0.0,90,5,8,992,4,8,2018,23
43040,1,270.22,0.0,0.0,90,9,33,427,4,9,2018,0
43041,1,270.22,0.0,0.0,90,5,8,427,4,9,2018,0
43042,1,269.75,0.0,0.0,90,9,33,315,4,9,2018,1
43043,1,269.75,0.0,0.0,90,5,8,315,4,9,2018,1
43044,1,269.43,0.0,0.0,90,9,33,251,4,9,2018,2
43045,1,269.43,0.0,0.0,90,5,8,251,4,9,2018,2
43046,1,268.86,0.0,0.0,90,5,8,339,4,9,2018,3
43047,1,268.86,0.0,0.0,90,9,33,339,4,9,2018,3
43048,1,268.42,0.0,0.0,90,5,8,869,4,9,2018,4
43049,1,267.62,0.0,0.0,1,5,8,2704,4,9,2018,5
43050,1,268.0,0.0,0.0,40,5,8,5192,4,9,2018,6
43051,1,268.0,0.0,0.0,40,9,33,5192,4,9,2018,6
43052,1,267.55,0.0,0.0,75,5,8,6110,4,9,2018,7
43053,1,267.55,0.0,0.0,75,9,33,6110,4,9,2018,7
43054,1,267.49,0.0,0.0,90,5,8,5824,4,9,2018,8
43055,1,267.49,0.0,0.0,90,9,33,5824,4,9,2018,8
43056,1,268.81,0.0,0.0,1,5,8,4933,4,9,2018,9
43057,1,268.81,0.0,0.0,1,9,33,4933,4,9,2018,9
43058,1,271.0,0.0,0.0,1,6,9,4149,4,9,2018,10
43059,1,271.0,0.0,0.0,1,5,8,4149,4,9,2018,10
43060,1,273.22,0.0,0.0,40,1,1,4276,4,9,2018,11
43061,1,274.28,0.0,0.0,20,1,5,4516,4,9,2018,12
43062,1,274.86,0.0,0.0,75,1,2,4633,4,9,2018,13
43063,1,275.35,0.0,0.0,75,1,2,5093,4,9,2018,14
43064,1,275.48,0.0,0.0,90,1,3,5769,4,9,2018,15
43065,1,275.58,0.0,0.0,75,1,2,6719,4,9,2018,16
43066,1,275.65,0.0,0.0,90,1,3,6244,4,9,2018,17
43067,1,275.35,0.0,0.0,90,9,33,4640,4,9,2018,18
43068,1,275.08,0.0,0.0,90,1,3,3073,4,9,2018,19
43069,1,274.48,0.0,0.0,75,1,2,2635,4,9,2018,20
43070,1,273.94,0.0,0.0,75,1,2,2048,4,9,2018,21
43071,1,273.51,0.0,0.0,90,1,3,1521,4,9,2018,22
43072,1,273.35,0.0,0.0,90,1,3,983,4,9,2018,23
43073,1,273.09,0.0,0.0,90,1,3,530,4,10,2018,0
43074,1,272.68,0.0,0.0,90,1,3,333,4,10,2018,1
43075,1,272.58,0.0,0.0,90,1,3,235,4,10,2018,2
43076,1,272.58,0.0,0.0,90,1,3,358,4,10,2018,3
43077,1,272.43,0.0,0.0,90,1,3,905,4,10,2018,4
43078,1,272.15,0.0,0.0,90,9,33,2902,4,10,2018,5
43079,1,272.21,0.0,0.0,90,9,33,5806,4,10,2018,6
43080,1,272.35,0.0,0.0,90,9,33,6708,4,10,2018,7
43081,1,272.29,0.0,0.0,90,1,3,6190,4,10,2018,8
43082,1,272.58,0.0,0.0,90,1,3,5221,4,10,2018,9
43083,1,272.79,0.0,0.0,90,9,33,4436,4,10,2018,10
43084,1,273.93,0.0,0.0,90,1,3,4714,4,10,2018,11
43085,1,274.15,0.0,0.0,90,1,3,4850,4,10,2018,12
43086,1,274.55,0.0,0.0,90,1,3,5099,4,10,2018,13
43087,1,275.25,0.0,0.0,68,1,2,5315,4,10,2018,14
43088,1,275.84,0.0,0.0,90,9,33,5784,4,10,2018,15
43089,1,276.28,0.0,0.0,75,1,2,7013,4,10,2018,16
43090,1,277.08,0.0,0.0,75,1,2,6304,4,10,2018,17
43091,1,277.08,0.0,0.0,75,1,2,4606,4,10,2018,18
43092,1,277.15,0.0,0.0,75,1,2,3190,4,10,2018,19
43093,1,276.75,0.0,0.0,40,1,1,2829,4,10,2018,20
43094,1,275.89,0.0,0.0,5,2,4,2337,4,10,2018,21
43095,1,275.37,0.0,0.0,1,2,4,1738,4,10,2018,22
43096,1,275.08,0.0,0.0,1,5,8,1007,4,10,2018,23
43097,1,269.332,0.0,0.0,36,1,1,562,4,11,2018,0
43098,1,273.34,0.0,0.0,40,5,8,344,4,11,2018,1
43099,1,273.22,0.0,0.0,1,5,8,259,4,11,2018,2
43100,1,272.82,0.0,0.0,1,5,8,374,4,11,2018,3
43101,1,272.82,0.0,0.0,1,7,10,374,4,11,2018,3
43102,1,272.56,0.0,0.0,1,5,8,886,4,11,2018,4
43103,1,272.56,0.0,0.0,1,7,10,886,4,11,2018,4
43104,1,271.94,0.0,0.0,1,5,8,2843,4,11,2018,5
43105,1,271.89,0.0,0.0,1,5,8,5670,4,11,2018,6
43106,1,270.69,0.0,0.0,90,5,8,6495,4,11,2018,7
43107,1,270.69,0.0,0.0,90,7,10,6495,4,11,2018,7
43108,1,271.58,0.0,0.0,75,5,8,5887,4,11,2018,8
43109,1,273.48,0.0,0.0,1,5,8,5581,4,11,2018,9
43110,1,275.48,0.0,0.0,1,2,4,4791,4,11,2018,10
43111,1,276.94,0.0,0.0,75,1,2,5123,4,11,2018,11
43112,1,278.55,0.0,0.0,1,2,4,4964,4,11,2018,12
43113,1,279.55,0.0,0.0,75,1,2,4982,4,11,2018,13
43114,1,279.87,0.0,0.0,90,1,3,5169,4,11,2018,14
43115,1,280.58,0.0,0.0,75,1,2,5768,4,11,2018,15
43116,1,281.08,0.0,0.0,90,1,3,6988,4,11,2018,16
43117,1,281.08,0.0,0.0,90,1,3,6744,4,11,2018,17
43118,1,280.75,0.0,0.0,90,1,3,4955,4,11,2018,18
43119,1,280.29,0.0,0.0,90,1,3,3308,4,11,2018,19
43120,1,279.79,0.0,0.0,90,1,3,2804,4,11,2018,20
43121,1,279.15,0.0,0.0,90,3,6,2418,4,11,2018,21
43122,1,279.15,0.0,0.0,90,4,7,2418,4,11,2018,21
43123,1,278.48,0.0,0.0,90,3,13,1603,4,11,2018,22
43124,1,278.42,0.0,0.0,90,4,7,1099,4,11,2018,23
43125,1,278.42,0.0,0.0,90,3,13,1099,4,11,2018,23
43126,1,277.94,0.0,0.0,90,3,6,531,4,12,2018,0
43127,1,277.94,0.0,0.0,90,4,7,531,4,12,2018,0
43128,1,277.09,0.0,0.0,75,3,6,310,4,12,2018,1
43129,1,276.87,0.0,0.0,40,4,12,291,4,12,2018,2
43130,1,276.22,0.0,0.0,90,5,8,331,4,12,2018,3
43131,1,275.56,0.0,0.0,1,2,4,949,4,12,2018,4
43132,1,274.94,0.0,0.0,1,2,4,2857,4,12,2018,5
43133,1,274.31,0.0,0.0,20,5,8,5772,4,12,2018,6
43134,1,273.72,0.0,0.0,1,5,8,6475,4,12,2018,7
43135,1,275.08,0.0,0.0,1,5,8,6198,4,12,2018,8
43136,1,276.15,0.0,0.0,20,5,8,5391,4,12,2018,9
43137,1,277.57,0.0,0.0,75,1,2,4743,4,12,2018,10
43138,1,279.0,0.0,0.0,75,1,2,4982,4,12,2018,11
43139,1,279.81,0.0,0.0,90,1,3,5317,4,12,2018,12
43140,1,280.54,0.0,0.0,90,1,3,5322,4,12,2018,13
43141,1,280.93,0.0,0.0,90,1,3,5574,4,12,2018,14
43142,1,281.61,0.0,0.0,75,1,2,6252,4,12,2018,15
43143,1,282.0,0.0,0.0,75,1,2,7213,4,12,2018,16
43144,1,281.72,0.0,0.0,75,1,2,6811,4,12,2018,17
43145,1,281.15,0.0,0.0,1,2,4,5064,4,12,2018,18
43146,1,280.42,0.0,0.0,90,1,3,3697,4,12,2018,19
43147,1,279.28,0.0,0.0,90,1,3,3082,4,12,2018,20
43148,1,278.62,0.0,0.0,90,1,3,2762,4,12,2018,21
43149,1,278.22,0.0,0.0,1,2,4,2053,4,12,2018,22
43150,1,277.69,0.0,0.0,75,1,2,1168,4,12,2018,23
43151,1,277.15,0.0,0.0,1,2,4,633,4,13,2018,0
43152,1,276.65,0.0,0.0,90,1,3,387,4,13,2018,1
43153,1,276.42,0.0,0.0,1,2,4,306,4,13,2018,2
43154,1,276.22,0.0,0.0,1,2,4,356,4,13,2018,3
43155,1,275.87,0.0,0.0,1,2,4,846,4,13,2018,4
43156,1,276.02,0.0,0.0,40,1,1,2721,4,13,2018,5
43157,1,275.72,0.0,0.0,75,1,2,5426,4,13,2018,6
43158,1,275.95,0.0,0.0,40,3,6,6585,4,13,2018,7
43159,1,275.94,0.0,0.0,90,3,6,5894,4,13,2018,8
43160,1,276.28,0.0,0.0,40,4,7,5227,4,13,2018,9
43161,1,276.28,0.0,0.0,40,3,6,5227,4,13,2018,9
43162,1,276.65,0.0,0.0,75,3,6,4853,4,13,2018,10
43163,1,276.72,0.0,0.0,90,8,29,5233,4,13,2018,11
43164,1,276.72,0.0,0.0,90,4,7,5233,4,13,2018,11
43165,1,276.99,0.0,0.0,90,4,7,5302,4,13,2018,12
43166,1,276.99,0.0,0.0,90,3,6,5302,4,13,2018,12
43167,1,276.88,0.0,0.0,90,9,38,5174,4,13,2018,13
43168,1,276.88,0.0,0.0,90,3,6,5174,4,13,2018,13
43169,1,276.88,0.0,0.0,90,5,8,5174,4,13,2018,13
43170,1,277.15,0.0,0.0,90,3,6,5330,4,13,2018,14
43171,1,277.28,0.0,0.0,90,3,6,5953,4,13,2018,15
43172,1,276.95,0.0,0.0,90,8,15,6686,4,13,2018,16
43173,1,276.95,0.0,0.0,90,3,13,6686,4,13,2018,16
43174,1,276.95,0.0,0.0,90,4,36,6686,4,13,2018,16
43175,1,276.08,0.0,0.0,90,3,6,5687,4,13,2018,17
43176,1,276.08,0.0,0.0,90,4,7,5687,4,13,2018,17
43177,1,275.72,0.0,0.0,90,3,6,4167,4,13,2018,18
43178,1,275.72,0.0,0.0,90,4,7,4167,4,13,2018,18
43179,1,275.72,0.0,0.0,90,5,8,4167,4,13,2018,18
43180,1,275.22,0.0,0.0,90,3,13,2882,4,13,2018,19
43181,1,275.22,0.0,0.0,90,9,33,2882,4,13,2018,19
43182,1,275.22,0.0,0.0,90,4,12,2882,4,13,2018,19
43183,1,274.51,0.0,0.0,90,3,6,2320,4,13,2018,20
43184,1,274.51,0.0,0.0,90,9,33,2320,4,13,2018,20
43185,1,274.51,0.0,0.0,90,5,8,2320,4,13,2018,20
43186,1,274.51,0.0,0.0,90,4,36,2320,4,13,2018,20
43187,1,273.79,0.0,0.0,90,9,33,2158,4,13,2018,21
43188,1,273.79,0.0,0.0,90,5,8,2158,4,13,2018,21
43189,1,273.79,0.0,0.0,90,8,15,2158,4,13,2018,21
43190,1,273.79,0.0,0.0,90,3,6,2158,4,13,2018,21
43191,1,273.79,0.0,0.0,90,4,36,2158,4,13,2018,21
43192,1,273.22,0.0,0.0,90,9,20,1773,4,13,2018,22
43193,1,273.22,0.0,0.0,90,5,8,1773,4,13,2018,22
43194,1,273.22,0.0,0.0,90,3,6,1773,4,13,2018,22
43195,1,273.22,0.0,0.0,90,7,10,1773,4,13,2018,22
43196,1,272.82,0.0,0.0,90,9,20,1143,4,13,2018,23
43197,1,272.82,0.0,0.0,90,5,8,1143,4,13,2018,23
43198,1,272.82,0.0,0.0,90,7,10,1143,4,13,2018,23
43199,1,272.73,0.0,0.0,90,9,20,625,4,14,2018,0
43200,1,272.73,0.0,0.0,90,5,8,625,4,14,2018,0
43201,1,272.62,0.0,0.0,90,9,33,441,4,14,2018,1
43202,1,272.62,0.0,0.0,90,5,8,441,4,14,2018,1
43203,1,272.62,0.0,0.0,90,3,6,441,4,14,2018,1
43204,1,272.22,0.0,0.0,90,9,33,397,4,14,2018,2
43205,1,272.22,0.0,0.0,90,5,8,397,4,14,2018,2
43206,1,272.22,0.0,0.0,90,3,6,397,4,14,2018,2
43207,1,272.3,0.0,0.0,90,9,33,309,4,14,2018,3
43208,1,272.3,0.0,0.0,90,5,8,309,4,14,2018,3
43209,1,272.3,0.0,0.0,90,5,8,300,4,14,2018,4
43210,1,272.3,0.0,0.0,90,9,33,300,4,14,2018,4
43211,1,272.3,0.0,0.0,90,6,9,300,4,14,2018,4
43212,1,272.36,0.0,0.0,90,3,6,540,4,14,2018,5
43213,1,272.36,0.0,0.0,90,3,6,986,4,14,2018,6
43214,1,272.36,0.0,0.0,90,9,33,986,4,14,2018,6
43215,1,272.01,0.0,0.0,90,3,6,1311,4,14,2018,7
43216,1,272.01,0.0,0.0,90,9,33,1311,4,14,2018,7
43217,1,271.87,0.0,0.0,90,9,33,1489,4,14,2018,8
43218,1,271.87,0.0,0.0,90,3,6,1489,4,14,2018,8
43219,1,271.87,0.0,0.0,90,5,8,1489,4,14,2018,8
43220,1,271.09,0.0,0.0,90,9,20,1755,4,14,2018,9
43221,1,271.09,0.0,0.0,90,5,8,1755,4,14,2018,9
43222,1,271.09,0.0,0.0,90,3,6,1755,4,14,2018,9
43223,1,271.09,0.0,0.0,90,7,10,1755,4,14,2018,9
43224,1,271.09,0.0,0.0,90,6,9,1755,4,14,2018,9
43225,1,270.49,0.0,0.0,90,9,20,1978,4,14,2018,10
43226,1,270.49,0.0,0.0,90,5,8,1978,4,14,2018,10
43227,1,270.49,0.0,0.0,90,3,6,1978,4,14,2018,10
43228,1,270.49,0.0,0.0,90,7,10,1978,4,14,2018,10
43229,1,270.22,0.0,0.0,90,9,20,2153,4,14,2018,11
43230,1,270.22,0.0,0.0,90,5,8,2153,4,14,2018,11
43231,1,270.22,0.0,0.0,90,3,6,2153,4,14,2018,11
43232,1,270.22,0.0,0.0,90,6,9,2153,4,14,2018,11
43233,1,270.15,0.0,0.0,90,9,20,2147,4,14,2018,12
43234,1,270.15,0.0,0.0,90,5,8,2147,4,14,2018,12
43235,1,270.15,0.0,0.0,90,3,6,2147,4,14,2018,12
43236,1,270.01,0.0,0.0,90,9,18,1987,4,14,2018,13
43237,1,270.01,0.0,0.0,90,7,10,1987,4,14,2018,13
43238,1,270.01,0.0,0.0,90,3,6,1987,4,14,2018,13
43239,1,270.01,0.0,0.0,90,6,9,1987,4,14,2018,13
43240,1,269.89,0.0,0.0,92,9,20,1822,4,14,2018,14
43241,1,269.89,0.0,0.0,92,7,10,1822,4,14,2018,14
43242,1,269.79,0.0,0.0,90,9,18,1881,4,14,2018,15
43243,1,269.79,0.0,0.0,90,7,10,1881,4,14,2018,15
43244,1,269.51,0.0,0.0,90,9,18,1461,4,14,2018,16
43245,1,269.51,0.0,0.0,90,7,10,1461,4,14,2018,16
43246,1,269.51,0.0,0.0,90,8,15,1461,4,14,2018,16
43247,1,269.35,0.0,0.0,90,9,18,1478,4,14,2018,17
43248,1,269.35,0.0,0.0,90,7,10,1478,4,14,2018,17
43249,1,269.21,0.0,0.0,90,9,18,1068,4,14,2018,18
43250,1,269.21,0.0,0.0,90,7,10,1068,4,14,2018,18
43251,1,268.95,0.0,0.0,90,9,18,881,4,14,2018,19
43252,1,268.95,0.0,0.0,90,7,10,881,4,14,2018,19
43253,1,268.95,0.0,0.0,90,5,8,881,4,14,2018,19
43254,1,268.68,0.0,0.0,90,9,20,618,4,14,2018,20
43255,1,268.68,0.0,0.0,90,7,10,618,4,14,2018,20
43256,1,268.68,0.0,0.0,90,5,8,618,4,14,2018,20
43257,1,268.68,0.0,0.0,90,6,9,618,4,14,2018,20
43258,1,268.42,0.0,0.0,90,9,20,707,4,14,2018,21
43259,1,268.42,0.0,0.0,90,7,10,707,4,14,2018,21
43260,1,268.42,0.0,0.0,90,5,8,707,4,14,2018,21
43261,1,268.35,0.0,0.0,90,9,33,594,4,14,2018,22
43262,1,268.35,0.0,0.0,90,7,10,594,4,14,2018,22
43263,1,268.35,0.0,0.0,90,5,8,594,4,14,2018,22
43264,1,268.15,0.0,0.0,90,9,20,526,4,14,2018,23
43265,1,268.15,0.0,0.0,90,5,8,526,4,14,2018,23
43266,1,268.15,0.0,0.0,90,7,10,526,4,14,2018,23
43267,1,268.02,0.0,0.0,90,9,33,353,4,15,2018,0
43268,1,268.02,0.0,0.0,90,5,8,353,4,15,2018,0
43269,1,268.02,0.0,0.0,90,7,10,353,4,15,2018,0
43270,1,268.08,0.0,0.0,90,9,33,259,4,15,2018,1
43271,1,268.08,0.0,0.0,90,5,8,259,4,15,2018,1
43272,1,268.08,0.0,0.0,90,7,10,259,4,15,2018,1
43273,1,267.92,0.0,0.0,90,9,33,198,4,15,2018,2
43274,1,267.92,0.0,0.0,90,5,8,198,4,15,2018,2
43275,1,267.92,0.0,0.0,90,7,10,198,4,15,2018,2
43276,1,268.01,0.0,0.0,90,9,33,151,4,15,2018,3
43277,1,268.01,0.0,0.0,90,5,8,151,4,15,2018,3
43278,1,268.01,0.0,0.0,90,7,10,151,4,15,2018,3
43279,1,268.08,0.0,0.0,90,9,33,175,4,15,2018,4
43280,1,268.08,0.0,0.0,90,5,8,175,4,15,2018,4
43281,1,268.08,0.0,0.0,90,7,10,175,4,15,2018,4
43282,1,268.3,0.0,0.0,90,9,33,301,4,15,2018,5
43283,1,268.3,0.0,0.0,90,5,8,301,4,15,2018,5
43284,1,268.3,0.0,0.0,90,7,10,301,4,15,2018,5
43285,1,268.79,0.0,0.0,90,9,20,490,4,15,2018,6
43286,1,268.79,0.0,0.0,90,7,10,490,4,15,2018,6
43287,1,268.79,0.0,0.0,90,5,8,490,4,15,2018,6
43288,1,269.22,0.0,0.0,90,9,33,634,4,15,2018,7
43289,1,269.22,0.0,0.0,90,7,10,634,4,15,2018,7
43290,1,269.36,0.0,0.0,90,9,33,674,4,15,2018,8
43291,1,269.36,0.0,0.0,90,5,8,674,4,15,2018,8
43292,1,269.36,0.0,0.0,90,6,9,674,4,15,2018,8
43293,1,269.58,0.0,0.0,90,9,33,984,4,15,2018,9
43294,1,269.58,0.0,0.0,90,5,8,984,4,15,2018,9
43295,1,269.58,0.0,0.0,90,6,9,984,4,15,2018,9
43296,1,269.94,0.0,0.0,90,9,33,1494,4,15,2018,10
43297,1,269.94,0.0,0.0,90,5,8,1494,4,15,2018,10
43298,1,270.28,0.0,0.0,90,9,33,1794,4,15,2018,11
43299,1,270.28,0.0,0.0,90,5,8,1794,4,15,2018,11
43300,1,270.88,0.0,0.0,90,9,33,2037,4,15,2018,12
43301,1,271.0,0.0,0.0,90,9,33,2205,4,15,2018,13
43302,1,271.0,0.0,0.0,90,5,8,2205,4,15,2018,13
43303,1,271.0,0.0,0.0,90,6,9,2205,4,15,2018,13
43304,1,271.35,0.0,0.0,90,9,33,2406,4,15,2018,14
43305,1,271.35,0.0,0.0,90,5,8,2406,4,15,2018,14
43306,1,271.01,0.0,0.0,90,9,20,2171,4,15,2018,15
43307,1,271.01,0.0,0.0,90,5,8,2171,4,15,2018,15
43308,1,270.58,0.0,0.0,90,9,20,2109,4,15,2018,16
43309,1,270.58,0.0,0.0,90,7,10,2109,4,15,2018,16
43310,1,270.62,0.0,0.0,90,9,20,1849,4,15,2018,17
43311,1,270.62,0.0,0.0,90,5,8,1849,4,15,2018,17
43312,1,270.62,0.0,0.0,90,7,10,1849,4,15,2018,17
43313,1,270.48,0.0,0.0,90,9,18,1659,4,15,2018,18
43314,1,270.48,0.0,0.0,90,5,8,1659,4,15,2018,18
43315,1,270.48,0.0,0.0,90,7,10,1659,4,15,2018,18
43316,1,269.84,0.0,0.0,90,9,20,1417,4,15,2018,19
43317,1,269.84,0.0,0.0,90,7,10,1417,4,15,2018,19
43318,1,269.72,0.0,0.0,90,9,20,1642,4,15,2018,20
43319,1,269.72,0.0,0.0,90,7,10,1642,4,15,2018,20
43320,1,269.72,0.0,0.0,90,5,8,1642,4,15,2018,20
43321,1,269.43,0.0,0.0,90,9,33,2809,4,15,2018,21
43322,1,269.43,0.0,0.0,90,5,8,2809,4,15,2018,21
43323,1,268.86,0.0,0.0,90,9,33,1203,4,15,2018,22
43324,1,268.86,0.0,0.0,90,5,8,1203,4,15,2018,22
43325,1,268.79,0.0,0.0,90,9,33,706,4,15,2018,23
43326,1,268.79,0.0,0.0,90,5,8,706,4,15,2018,23
43327,1,268.79,0.0,0.0,90,9,33,407,4,16,2018,0
43328,1,268.79,0.0,0.0,90,5,8,407,4,16,2018,0
43329,1,268.79,0.0,0.0,90,6,9,407,4,16,2018,0
43330,1,268.72,0.0,0.0,90,9,33,272,4,16,2018,1
43331,1,268.69,0.0,0.0,20,9,33,247,4,16,2018,2
43332,1,268.69,0.0,0.0,90,9,33,357,4,16,2018,3
43333,1,268.5,0.0,0.0,75,9,33,779,4,16,2018,4
43334,1,268.84,0.0,0.0,90,9,33,2238,4,16,2018,5
43335,1,268.72,0.0,0.0,75,9,33,4364,4,16,2018,6
43336,1,268.69,0.0,0.0,40,9,33,4963,4,16,2018,7
43337,1,268.77,0.0,0.0,90,9,33,4463,4,16,2018,8
43338,1,268.77,0.0,0.0,90,5,8,4463,4,16,2018,8
43339,1,269.43,0.0,0.0,75,6,9,4045,4,16,2018,9
43340,1,270.36,0.0,0.0,1,2,4,3626,4,16,2018,10
43341,1,271.15,0.0,0.0,90,9,33,3860,4,16,2018,11
43342,1,272.01,0.0,0.0,90,9,33,4149,4,16,2018,12
43343,1,272.46,0.0,0.0,90,1,3,4110,4,16,2018,13
43344,1,272.91,0.0,0.0,90,1,3,4387,4,16,2018,14
43345,1,273.23,0.0,0.0,90,1,3,4942,4,16,2018,15
43346,1,273.84,0.0,0.0,90,1,3,5788,4,16,2018,16
43347,1,274.43,0.0,0.0,90,1,3,5567,4,16,2018,17
43348,1,275.0,0.0,0.0,90,1,3,4061,4,16,2018,18
43349,1,275.23,0.0,0.0,75,1,2,2979,4,16,2018,19
43350,1,274.65,0.0,0.0,90,1,3,2556,4,16,2018,20
43351,1,274.44,0.0,0.0,90,1,3,2100,4,16,2018,21
43352,1,274.01,0.0,0.0,90,1,3,1489,4,16,2018,22
43353,1,273.86,0.0,0.0,90,1,3,978,4,16,2018,23
43354,1,273.77,0.0,0.0,40,1,1,524,4,17,2018,0
43355,1,272.94,0.0,0.0,1,2,4,336,4,17,2018,1
43356,1,271.38,0.0,0.0,1,2,4,271,4,17,2018,2
43357,1,270.65,0.0,0.0,1,2,4,347,4,17,2018,3
43358,1,270.46,0.0,0.0,1,2,4,898,4,17,2018,4
43359,1,269.61,0.0,0.0,1,2,4,2848,4,17,2018,5
43360,1,269.46,0.0,0.0,1,2,4,5516,4,17,2018,6
43361,1,268.62,0.0,0.0,1,2,4,6208,4,17,2018,7
43362,1,269.0,0.0,0.0,5,2,4,5892,4,17,2018,8
43363,1,271.14,0.0,0.0,5,2,4,5677,4,17,2018,9
43364,1,273.15,0.0,0.0,5,2,4,4456,4,17,2018,10
43365,1,274.0,0.0,0.0,1,2,4,4715,4,17,2018,11
43366,1,275.07,0.0,0.0,1,2,4,4962,4,17,2018,12
43367,1,275.99,0.0,0.0,5,2,4,4913,4,17,2018,13
43368,1,276.61,0.0,0.0,1,2,4,5220,4,17,2018,14
43369,1,277.58,0.0,0.0,1,2,4,5844,4,17,2018,15
43370,1,278.3,0.0,0.0,5,2,4,6657,4,17,2018,16
