,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,month,day,year,hour
36940,None,287.48,0.0,0.0,75,Clouds,broken clouds,2017-09-06 21:00:00,2556,9,6,2017,21
36941,None,285.4,0.0,0.0,75,Clouds,broken clouds,2017-09-06 22:00:00,1609,9,6,2017,22
36942,None,284.07,0.0,0.0,1,Clear,sky is clear,2017-09-06 23:00:00,1117,9,6,2017,23
36943,None,282.61,0.0,0.0,40,Mist,mist,2017-09-07 00:00:00,583,9,7,2017,0
36944,None,282.49,0.0,0.0,1,Mist,mist,2017-09-07 01:00:00,357,9,7,2017,1
36945,None,281.51,0.0,0.0,1,Mist,mist,2017-09-07 02:00:00,259,9,7,2017,2
36946,None,281.51,0.0,0.0,1,Fog,fog,2017-09-07 02:00:00,259,9,7,2017,2
36947,None,281.0,0.0,0.0,1,Mist,mist,2017-09-07 03:00:00,335,9,7,2017,3
36948,None,281.0,0.0,0.0,1,Fog,fog,2017-09-07 03:00:00,335,9,7,2017,3
36949,None,280.79,0.0,0.0,1,Fog,fog,2017-09-07 04:00:00,913,9,7,2017,4
36950,None,280.68,0.0,0.0,20,Mist,mist,2017-09-07 05:00:00,3116,9,7,2017,5
36951,None,280.68,0.0,0.0,20,Fog,fog,2017-09-07 05:00:00,3116,9,7,2017,5
36952,None,281.14,0.0,0.0,75,Fog,fog,2017-09-07 06:00:00,5737,9,7,2017,6
36953,None,281.88,0.0,0.0,75,Clouds,broken clouds,2017-09-07 07:00:00,6685,9,7,2017,7
36954,None,282.87,0.0,0.0,90,Clouds,overcast clouds,2017-09-07 08:00:00,6302,9,7,2017,8
36955,None,283.81,0.0,0.0,75,Clouds,broken clouds,2017-09-07 09:00:00,5486,9,7,2017,9
36956,None,285.57,0.0,0.0,75,Clouds,broken clouds,2017-09-07 10:00:00,4620,9,7,2017,10
36957,None,288.6,0.0,0.0,90,Clouds,overcast clouds,2017-09-07 11:00:00,4862,9,7,2017,11
36958,None,291.15,0.0,0.0,75,Clouds,broken clouds,2017-09-07 12:00:00,5083,9,7,2017,12
36959,None,291.99,0.0,0.0,1,Clear,sky is clear,2017-09-07 13:00:00,4903,9,7,2017,13
36960,None,293.76,0.0,0.0,20,Clouds,few clouds,2017-09-07 14:00:00,5073,9,7,2017,14
36961,None,294.36,0.0,0.0,40,Clouds,scattered clouds,2017-09-07 15:00:00,5827,9,7,2017,15
36962,None,295.69,0.0,0.0,75,Clouds,broken clouds,2017-09-07 16:00:00,6492,9,7,2017,16
36963,None,296.15,0.0,0.0,75,Clouds,broken clouds,2017-09-07 17:00:00,6478,9,7,2017,17
36964,None,295.57,0.0,0.0,75,Clouds,broken clouds,2017-09-07 18:00:00,4703,9,7,2017,18
36965,None,294.93,0.0,0.0,1,Clear,sky is clear,2017-09-07 19:00:00,3621,9,7,2017,19
36966,None,292.49,0.0,0.0,75,Clouds,broken clouds,2017-09-07 20:00:00,3280,9,7,2017,20
36967,None,290.22,0.0,0.0,75,Clouds,broken clouds,2017-09-07 21:00:00,2611,9,7,2017,21
36968,None,288.95,0.0,0.0,75,Clouds,broken clouds,2017-09-07 22:00:00,1896,9,7,2017,22
36969,None,288.14,0.0,0.0,75,Clouds,broken clouds,2017-09-07 23:00:00,1469,9,7,2017,23
36970,None,286.65,0.0,0.0,75,Clouds,broken clouds,2017-09-08 00:00:00,634,9,8,2017,0
36971,None,286.36,0.0,0.0,75,Clouds,broken clouds,2017-09-08 01:00:00,390,9,8,2017,1
36972,None,286.16,0.0,0.0,1,Clear,sky is clear,2017-09-08 02:00:00,277,9,8,2017,2
36973,None,285.55,0.0,0.0,1,Clear,sky is clear,2017-09-08 03:00:00,356,9,8,2017,3
36974,None,285.02,0.0,0.0,1,Clear,sky is clear,2017-09-08 04:00:00,853,9,8,2017,4
36975,None,284.57,0.0,0.0,20,Clouds,few clouds,2017-09-08 05:00:00,2978,9,8,2017,5
36976,None,283.89,0.0,0.0,1,Clear,sky is clear,2017-09-08 06:00:00,5573,9,8,2017,6
36977,None,283.42,0.0,0.0,1,Clear,sky is clear,2017-09-08 07:00:00,6504,9,8,2017,7
36978,None,283.35,0.0,0.0,5,Clear,sky is clear,2017-09-08 08:00:00,6232,9,8,2017,8
36979,None,284.93,0.0,0.0,1,Clear,sky is clear,2017-09-08 09:00:00,5304,9,8,2017,9
36980,None,286.08,0.0,0.0,5,Clear,sky is clear,2017-09-08 10:00:00,4526,9,8,2017,10
36981,None,288.14,0.0,0.0,1,Clear,sky is clear,2017-09-08 11:00:00,5021,9,8,2017,11
36982,None,289.28,0.0,0.0,5,Clear,sky is clear,2017-09-08 12:00:00,5120,9,8,2017,12
36983,None,290.94,0.0,0.0,1,Clear,sky is clear,2017-09-08 13:00:00,5265,9,8,2017,13
36984,None,291.65,0.0,0.0,1,Clear,sky is clear,2017-09-08 14:00:00,5689,9,8,2017,14
36985,None,292.28,0.0,0.0,1,Clear,sky is clear,2017-09-08 15:00:00,6157,9,8,2017,15
36986,None,292.81,0.0,0.0,5,Clear,sky is clear,2017-09-08 16:00:00,6597,9,8,2017,16
36987,None,293.02,0.0,0.0,1,Clear,sky is clear,2017-09-08 17:00:00,6423,9,8,2017,17
36988,None,292.15,0.0,0.0,1,Clear,sky is clear,2017-09-08 18:00:00,5185,9,8,2017,18
36989,None,291.15,0.0,0.0,1,Clear,sky is clear,2017-09-08 19:00:00,4029,9,8,2017,19
36990,None,289.73,0.0,0.0,1,Clear,sky is clear,2017-09-08 20:00:00,3236,9,8,2017,20
36991,None,287.14,0.0,0.0,1,Clear,sky is clear,2017-09-08 21:00:00,2997,9,8,2017,21
36992,None,286.01,0.0,0.0,1,Clear,sky is clear,2017-09-08 22:00:00,2440,9,8,2017,22
36993,None,285.42,0.0,0.0,1,Clear,sky is clear,2017-09-08 23:00:00,1831,9,8,2017,23
36994,None,284.62,0.0,0.0,1,Clear,sky is clear,2017-09-09 00:00:00,1391,9,9,2017,0
36995,None,284.85,0.0,0.0,1,Clear,sky is clear,2017-09-09 01:00:00,840,9,9,2017,1
36996,None,284.58,0.0,0.0,1,Clear,sky is clear,2017-09-09 02:00:00,583,9,9,2017,2
36997,None,284.36,0.0,0.0,1,Clear,sky is clear,2017-09-09 03:00:00,383,9,9,2017,3
36998,None,284.21,0.0,0.0,75,Clouds,broken clouds,2017-09-09 04:00:00,412,9,9,2017,4
36999,None,284.22,0.0,0.0,75,Clouds,broken clouds,2017-09-09 05:00:00,885,9,9,2017,5
37000,None,284.28,0.0,0.0,20,Clouds,few clouds,2017-09-09 06:00:00,1482,9,9,2017,6
37001,None,284.28,0.0,0.0,20,Clouds,few clouds,2017-09-09 07:00:00,2218,9,9,2017,7
37002,None,284.76,0.0,0.0,1,Clear,sky is clear,2017-09-09 08:00:00,3088,9,9,2017,8
37003,None,285.74,0.0,0.0,5,Clear,sky is clear,2017-09-09 09:00:00,3540,9,9,2017,9
37004,None,287.5,0.0,0.0,1,Clear,sky is clear,2017-09-09 10:00:00,4092,9,9,2017,10
37005,None,290.5,0.0,0.0,1,Clear,sky is clear,2017-09-09 11:00:00,4232,9,9,2017,11
37006,None,291.61,0.0,0.0,5,Clear,sky is clear,2017-09-09 12:00:00,4596,9,9,2017,12
37007,None,293.36,0.0,0.0,1,Clear,sky is clear,2017-09-09 13:00:00,4497,9,9,2017,13
37008,None,294.95,0.0,0.0,1,Clear,sky is clear,2017-09-09 14:00:00,4457,9,9,2017,14
37009,None,295.94,0.0,0.0,1,Clear,sky is clear,2017-09-09 15:00:00,4424,9,9,2017,15
37010,None,296.29,0.0,0.0,1,Clear,sky is clear,2017-09-09 16:00:00,4432,9,9,2017,16
37011,None,296.51,0.0,0.0,1,Clear,sky is clear,2017-09-09 17:00:00,4472,9,9,2017,17
37012,None,296.22,0.0,0.0,40,Clouds,scattered clouds,2017-09-09 18:00:00,4396,9,9,2017,18
37013,None,295.49,0.0,0.0,40,Clouds,scattered clouds,2017-09-09 19:00:00,3547,9,9,2017,19
37014,None,294.08,0.0,0.0,40,Clouds,scattered clouds,2017-09-09 20:00:00,3256,9,9,2017,20
37015,None,292.86,0.0,0.0,40,Clouds,scattered clouds,2017-09-09 21:00:00,3107,9,9,2017,21
37016,None,292.22,0.0,0.0,40,Clouds,scattered clouds,2017-09-09 22:00:00,2458,9,9,2017,22
37017,None,291.5,0.0,0.0,1,Clear,sky is clear,2017-09-09 23:00:00,2026,9,9,2017,23
37018,None,290.86,0.0,0.0,40,Clouds,scattered clouds,2017-09-10 00:00:00,1342,9,10,2017,0
37019,None,290.72,0.0,0.0,40,Clouds,scattered clouds,2017-09-10 01:00:00,823,9,10,2017,1
37020,None,290.29,0.0,0.0,1,Clear,sky is clear,2017-09-10 02:00:00,673,9,10,2017,2
37021,None,290.15,0.0,0.0,75,Clouds,broken clouds,2017-09-10 03:00:00,373,9,10,2017,3
37022,None,289.93,0.0,0.0,40,Clouds,scattered clouds,2017-09-10 04:00:00,315,9,10,2017,4
37023,None,289.72,0.0,0.0,75,Clouds,broken clouds,2017-09-10 05:00:00,513,9,10,2017,5
37024,None,289.5,0.0,0.0,75,Clouds,broken clouds,2017-09-10 06:00:00,1036,9,10,2017,6
37025,None,289.37,0.0,0.0,90,Clouds,overcast clouds,2017-09-10 07:00:00,1468,9,10,2017,7
37026,None,289.5,0.0,0.0,90,Clouds,overcast clouds,2017-09-10 08:00:00,1948,9,10,2017,8
37027,None,289.51,0.0,0.0,75,Clouds,broken clouds,2017-09-10 09:00:00,2747,9,10,2017,9
37028,None,290.48,0.0,0.0,75,Clouds,broken clouds,2017-09-10 10:00:00,3450,9,10,2017,10
37029,None,292.08,0.0,0.0,75,Clouds,broken clouds,2017-09-10 11:00:00,3890,9,10,2017,11
37030,None,293.72,0.0,0.0,75,Clouds,broken clouds,2017-09-10 12:00:00,4143,9,10,2017,12
37031,None,295.36,0.0,0.0,40,Clouds,scattered clouds,2017-09-10 13:00:00,4232,9,10,2017,13
37032,None,296.86,0.0,0.0,75,Clouds,broken clouds,2017-09-10 14:00:00,4170,9,10,2017,14
37033,None,298.15,0.0,0.0,1,Clear,sky is clear,2017-09-10 15:00:00,4135,9,10,2017,15
37034,None,298.81,0.0,0.0,40,Clouds,scattered clouds,2017-09-10 16:00:00,3983,9,10,2017,16
37035,None,298.72,0.0,0.0,75,Clouds,broken clouds,2017-09-10 17:00:00,3877,9,10,2017,17
37036,None,298.22,0.0,0.0,75,Clouds,broken clouds,2017-09-10 18:00:00,3791,9,10,2017,18
37037,None,297.42,0.0,0.0,75,Rain,light rain,2017-09-10 19:00:00,3289,9,10,2017,19
37038,None,295.95,0.0,0.0,75,Clouds,broken clouds,2017-09-10 20:00:00,2902,9,10,2017,20
37039,None,295.02,0.0,0.0,75,Clouds,broken clouds,2017-09-10 21:00:00,2213,9,10,2017,21
37040,None,294.5,0.0,0.0,40,Clouds,scattered clouds,2017-09-10 22:00:00,1591,9,10,2017,22
37041,None,294.02,0.0,0.0,1,Clear,sky is clear,2017-09-10 23:00:00,1075,9,10,2017,23
37042,None,293.22,0.0,0.0,1,Clear,sky is clear,2017-09-11 00:00:00,586,9,11,2017,0
37043,None,292.35,0.0,0.0,1,Clear,sky is clear,2017-09-11 01:00:00,396,9,11,2017,1
37044,None,291.48,0.0,0.0,1,Clear,sky is clear,2017-09-11 02:00:00,240,9,11,2017,2
37045,None,291.02,0.0,0.0,1,Clear,sky is clear,2017-09-11 03:00:00,344,9,11,2017,3
37046,None,290.15,0.0,0.0,1,Clear,sky is clear,2017-09-11 04:00:00,853,9,11,2017,4
37047,None,289.65,0.0,0.0,1,Clear,sky is clear,2017-09-11 05:00:00,3017,9,11,2017,5
37048,None,289.36,0.0,0.0,1,Clear,sky is clear,2017-09-11 06:00:00,5764,9,11,2017,6
37049,None,288.82,0.0,0.0,20,Clouds,few clouds,2017-09-11 07:00:00,6051,9,11,2017,7
37050,None,289.21,0.0,0.0,40,Clouds,scattered clouds,2017-09-11 08:00:00,5998,9,11,2017,8
37051,None,290.08,0.0,0.0,75,Clouds,broken clouds,2017-09-11 09:00:00,5404,9,11,2017,9
37052,None,291.41,0.0,0.0,20,Clouds,few clouds,2017-09-11 10:00:00,4456,9,11,2017,10
37053,None,293.81,0.0,0.0,40,Clouds,scattered clouds,2017-09-11 11:00:00,4529,9,11,2017,11
37054,None,295.15,0.0,0.0,1,Clear,sky is clear,2017-09-11 12:00:00,4735,9,11,2017,12
37055,None,297.08,0.0,0.0,20,Clouds,few clouds,2017-09-11 13:00:00,4834,9,11,2017,13
37056,None,298.01,0.0,0.0,5,Clear,sky is clear,2017-09-11 14:00:00,5411,9,11,2017,14
37057,None,299.08,0.0,0.0,1,Clear,sky is clear,2017-09-11 15:00:00,6445,9,11,2017,15
37058,None,299.75,0.0,0.0,20,Clouds,few clouds,2017-09-11 16:00:00,7117,9,11,2017,16
37059,None,300.22,0.0,0.0,20,Clouds,few clouds,2017-09-11 17:00:00,6431,9,11,2017,17
37060,None,300.02,0.0,0.0,5,Clear,sky is clear,2017-09-11 18:00:00,4233,9,11,2017,18
37061,None,298.95,0.0,0.0,20,Clouds,few clouds,2017-09-11 19:00:00,2851,9,11,2017,19
37062,None,296.23,0.0,0.0,20,Clouds,few clouds,2017-09-11 20:00:00,2612,9,11,2017,20
37063,None,293.56,0.0,0.0,40,Mist,mist,2017-09-11 21:00:00,2494,9,11,2017,21
37064,None,291.57,0.0,0.0,1,Mist,mist,2017-09-11 22:00:00,1382,9,11,2017,22
37065,None,290.94,0.0,0.0,1,Mist,mist,2017-09-11 23:00:00,1022,9,11,2017,23
37066,None,290.94,0.0,0.0,1,Haze,haze,2017-09-11 23:00:00,1022,9,11,2017,23
37067,None,289.93,0.0,0.0,1,Mist,mist,2017-09-12 00:00:00,616,9,12,2017,0
37068,None,289.93,0.0,0.0,1,Haze,haze,2017-09-12 00:00:00,616,9,12,2017,0
37069,None,289.44,0.0,0.0,1,Mist,mist,2017-09-12 01:00:00,364,9,12,2017,1
37070,None,289.44,0.0,0.0,1,Fog,fog,2017-09-12 01:00:00,364,9,12,2017,1
37071,None,288.36,0.0,0.0,90,Fog,fog,2017-09-12 02:00:00,244,9,12,2017,2
37072,None,288.36,0.0,0.0,90,Mist,mist,2017-09-12 02:00:00,244,9,12,2017,2
37073,None,288.07,0.0,0.0,40,Mist,mist,2017-09-12 03:00:00,336,9,12,2017,3
37074,None,288.07,0.0,0.0,40,Fog,fog,2017-09-12 03:00:00,336,9,12,2017,3
37075,None,287.53,0.0,0.0,1,Mist,mist,2017-09-12 04:00:00,918,9,12,2017,4
37076,None,287.53,0.0,0.0,1,Fog,fog,2017-09-12 04:00:00,918,9,12,2017,4
37077,None,287.67,0.0,0.0,1,Mist,mist,2017-09-12 05:00:00,3102,9,12,2017,5
37078,None,287.67,0.0,0.0,1,Fog,fog,2017-09-12 05:00:00,3102,9,12,2017,5
37079,None,287.0,0.0,0.0,90,Fog,fog,2017-09-12 06:00:00,5785,9,12,2017,6
37080,None,287.0,0.0,0.0,90,Mist,mist,2017-09-12 06:00:00,5785,9,12,2017,6
37081,None,287.28,0.0,0.0,40,Mist,mist,2017-09-12 07:00:00,6353,9,12,2017,7
37082,None,287.28,0.0,0.0,40,Fog,fog,2017-09-12 07:00:00,6353,9,12,2017,7
37083,None,287.74,0.0,0.0,1,Mist,mist,2017-09-12 08:00:00,5836,9,12,2017,8
37084,None,287.74,0.0,0.0,1,Fog,fog,2017-09-12 08:00:00,5836,9,12,2017,8
37085,None,289.87,0.0,0.0,5,Mist,mist,2017-09-12 09:00:00,5633,9,12,2017,9
37086,None,289.87,0.0,0.0,5,Fog,fog,2017-09-12 09:00:00,5633,9,12,2017,9
37087,None,292.46,0.0,0.0,90,Mist,mist,2017-09-12 10:00:00,4477,9,12,2017,10
37088,None,292.46,0.0,0.0,90,Haze,haze,2017-09-12 10:00:00,4477,9,12,2017,10
37089,None,292.46,0.0,0.0,90,Fog,fog,2017-09-12 10:00:00,4477,9,12,2017,10
37090,None,296.14,0.0,0.0,1,Clear,sky is clear,2017-09-12 11:00:00,4754,9,12,2017,11
37091,None,297.75,0.0,0.0,1,Clear,sky is clear,2017-09-12 12:00:00,4841,9,12,2017,12
37092,None,299.61,0.0,0.0,1,Clear,sky is clear,2017-09-12 13:00:00,4887,9,12,2017,13
37093,None,300.23,0.0,0.0,1,Clear,sky is clear,2017-09-12 14:00:00,5332,9,12,2017,14
37094,None,301.28,0.0,0.0,5,Clear,sky is clear,2017-09-12 15:00:00,6114,9,12,2017,15
37095,None,301.95,0.0,0.0,1,Clear,sky is clear,2017-09-12 16:00:00,7007,9,12,2017,16
37096,None,302.02,0.0,0.0,1,Clear,sky is clear,2017-09-12 17:00:00,6717,9,12,2017,17
37097,None,301.28,0.0,0.0,1,Clear,sky is clear,2017-09-12 18:00:00,5310,9,12,2017,18
37098,None,299.65,0.0,0.0,1,Clear,sky is clear,2017-09-12 19:00:00,3423,9,12,2017,19
37099,None,298.08,0.0,0.0,5,Clear,sky is clear,2017-09-12 20:00:00,2995,9,12,2017,20
37100,None,296.37,0.0,0.0,1,Clear,sky is clear,2017-09-12 21:00:00,2535,9,12,2017,21
37101,None,294.94,0.0,0.0,1,Clear,sky is clear,2017-09-12 22:00:00,1897,9,12,2017,22
37102,None,293.67,0.0,0.0,1,Clear,sky is clear,2017-09-12 23:00:00,1022,9,12,2017,23
37103,None,293.64,0.0,0.0,1,Clear,sky is clear,2017-09-13 00:00:00,609,9,13,2017,0
37104,None,292.75,0.0,0.0,1,Mist,mist,2017-09-13 01:00:00,377,9,13,2017,1
37105,None,292.22,0.0,0.0,1,Clear,sky is clear,2017-09-13 02:00:00,272,9,13,2017,2
37106,None,291.51,0.0,0.0,1,Clear,sky is clear,2017-09-13 03:00:00,331,9,13,2017,3
37107,None,291.0,0.0,0.0,1,Mist,mist,2017-09-13 04:00:00,917,9,13,2017,4
37108,None,290.88,0.0,0.0,20,Clouds,few clouds,2017-09-13 05:00:00,3124,9,13,2017,5
37109,None,290.58,0.0,0.0,20,Clouds,few clouds,2017-09-13 06:00:00,5355,9,13,2017,6
37110,None,290.37,0.0,0.0,1,Clear,sky is clear,2017-09-13 07:00:00,5721,9,13,2017,7
37111,None,290.79,0.0,0.0,20,Clouds,few clouds,2017-09-13 08:00:00,6034,9,13,2017,8
37112,None,292.15,0.0,0.0,1,Clear,sky is clear,2017-09-13 09:00:00,5873,9,13,2017,9
37113,None,294.51,0.0,0.0,1,Clear,sky is clear,2017-09-13 10:00:00,4603,9,13,2017,10
37114,None,298.48,0.0,0.0,20,Clouds,few clouds,2017-09-13 11:00:00,4677,9,13,2017,11
37115,None,299.45,0.0,0.0,1,Clear,sky is clear,2017-09-13 12:00:00,4966,9,13,2017,12
37116,None,301.15,0.0,0.0,40,Clouds,scattered clouds,2017-09-13 13:00:00,4976,9,13,2017,13
37117,None,301.64,0.0,0.0,20,Clouds,few clouds,2017-09-13 14:00:00,5173,9,13,2017,14
37118,None,302.29,0.0,0.0,40,Clouds,scattered clouds,2017-09-13 15:00:00,5943,9,13,2017,15
37119,None,302.82,0.0,0.0,75,Clouds,broken clouds,2017-09-13 16:00:00,6944,9,13,2017,16
37120,None,302.15,0.0,0.0,75,Clouds,broken clouds,2017-09-13 17:00:00,6344,9,13,2017,17
37121,None,301.81,0.0,0.0,75,Clouds,broken clouds,2017-09-13 18:00:00,4869,9,13,2017,18
37122,None,301.09,0.0,0.0,40,Clouds,scattered clouds,2017-09-13 19:00:00,3494,9,13,2017,19
37123,None,299.08,0.0,0.0,40,Clouds,scattered clouds,2017-09-13 20:00:00,3181,9,13,2017,20
37124,None,296.75,0.0,0.0,40,Mist,mist,2017-09-13 21:00:00,2508,9,13,2017,21
37125,None,295.77,0.0,0.0,5,Clear,sky is clear,2017-09-13 22:00:00,1960,9,13,2017,22
37126,None,295.52,0.0,0.0,1,Clear,sky is clear,2017-09-13 23:00:00,1065,9,13,2017,23
37127,None,295.15,0.0,0.0,1,Clear,sky is clear,2017-09-14 00:00:00,591,9,14,2017,0
37128,None,293.89,0.0,0.0,1,Fog,fog,2017-09-14 01:00:00,364,9,14,2017,1
37129,None,293.75,0.0,0.0,1,Mist,mist,2017-09-14 02:00:00,309,9,14,2017,2
37130,None,293.02,0.0,0.0,1,Mist,mist,2017-09-14 03:00:00,348,9,14,2017,3
37131,None,292.65,0.0,0.0,1,Mist,mist,2017-09-14 04:00:00,915,9,14,2017,4
37132,None,292.22,0.0,0.0,1,Mist,mist,2017-09-14 05:00:00,3173,9,14,2017,5
37133,None,291.62,0.0,0.0,1,Mist,mist,2017-09-14 06:00:00,6058,9,14,2017,6
37134,None,291.15,0.0,0.0,40,Mist,mist,2017-09-14 07:00:00,6481,9,14,2017,7
37135,None,291.15,0.0,0.0,1,Mist,mist,2017-09-14 08:00:00,6122,9,14,2017,8
37136,None,292.76,0.0,0.0,1,Mist,mist,2017-09-14 09:00:00,5609,9,14,2017,9
37137,None,295.48,0.0,0.0,1,Clear,sky is clear,2017-09-14 10:00:00,4603,9,14,2017,10
37138,None,297.3,0.0,0.0,1,Clear,sky is clear,2017-09-14 11:00:00,4844,9,14,2017,11
37139,None,299.53,0.0,0.0,1,Clear,sky is clear,2017-09-14 12:00:00,5342,9,14,2017,12
37140,None,300.79,0.0,0.0,1,Clear,sky is clear,2017-09-14 13:00:00,5184,9,14,2017,13
37141,None,302.0,0.0,0.0,1,Clear,sky is clear,2017-09-14 14:00:00,5601,9,14,2017,14
37142,None,302.95,0.0,0.0,20,Clouds,few clouds,2017-09-14 15:00:00,5975,9,14,2017,15
37143,None,304.01,0.0,0.0,1,Clear,sky is clear,2017-09-14 16:00:00,6774,9,14,2017,16
37144,None,304.08,0.0,0.0,20,Clouds,few clouds,2017-09-14 17:00:00,6409,9,14,2017,17
37145,None,303.62,0.0,0.0,20,Clouds,few clouds,2017-09-14 18:00:00,5135,9,14,2017,18
37146,None,301.95,0.0,0.0,5,Clear,sky is clear,2017-09-14 19:00:00,3656,9,14,2017,19
37147,None,299.79,0.0,0.0,5,Clear,sky is clear,2017-09-14 20:00:00,3381,9,14,2017,20
37148,None,297.95,0.0,0.0,5,Clear,sky is clear,2017-09-14 21:00:00,3239,9,14,2017,21
37149,None,297.55,0.0,0.0,5,Clear,sky is clear,2017-09-14 22:00:00,2106,9,14,2017,22
37150,None,297.28,0.0,0.0,1,Clear,sky is clear,2017-09-14 23:00:00,1263,9,14,2017,23
37151,None,296.82,0.0,0.0,1,Clear,sky is clear,2017-09-15 00:00:00,755,9,15,2017,0
37152,None,296.01,0.0,0.0,1,Clear,sky is clear,2017-09-15 01:00:00,412,9,15,2017,1
37153,None,295.92,0.0,0.0,1,Clear,sky is clear,2017-09-15 02:00:00,333,9,15,2017,2
37154,None,295.48,0.0,0.0,40,Clouds,scattered clouds,2017-09-15 03:00:00,366,9,15,2017,3
37155,None,294.95,0.0,0.0,1,Clear,sky is clear,2017-09-15 04:00:00,862,9,15,2017,4
37156,None,293.95,0.0,0.0,1,Clear,sky is clear,2017-09-15 05:00:00,3068,9,15,2017,5
37157,None,293.14,0.0,0.0,1,Clear,sky is clear,2017-09-15 06:00:00,5776,9,15,2017,6
37158,None,292.5,0.0,0.0,1,Clear,sky is clear,2017-09-15 07:00:00,6744,9,15,2017,7
37159,None,292.67,0.0,0.0,75,Clouds,broken clouds,2017-09-15 08:00:00,6039,9,15,2017,8
37160,None,293.79,0.0,0.0,1,Clear,sky is clear,2017-09-15 09:00:00,5077,9,15,2017,9
37161,None,295.29,0.0,0.0,1,Clear,sky is clear,2017-09-15 10:00:00,4842,9,15,2017,10
37162,None,296.86,0.0,0.0,40,Clouds,scattered clouds,2017-09-15 11:00:00,5081,9,15,2017,11
37163,None,298.14,0.0,0.0,75,Clouds,broken clouds,2017-09-15 12:00:00,5362,9,15,2017,12
37164,None,298.72,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-09-15 13:00:00,5125,9,15,2017,13
37165,None,299.15,0.0,0.0,90,Rain,light rain,2017-09-15 14:00:00,5665,9,15,2017,14
37166,None,299.29,0.0,0.0,1,Clear,sky is clear,2017-09-15 15:00:00,5996,9,15,2017,15
37167,None,299.65,0.0,0.0,90,Rain,light rain,2017-09-15 16:00:00,6511,9,15,2017,16
37168,None,299.65,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-09-15 16:00:00,6511,9,15,2017,16
37169,None,300.15,0.0,0.0,1,Clear,sky is clear,2017-09-15 17:00:00,5700,9,15,2017,17
37170,None,300.5,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-09-15 18:00:00,4993,9,15,2017,18
37171,None,299.69,0.0,0.0,1,Clear,sky is clear,2017-09-15 19:00:00,4224,9,15,2017,19
37172,None,298.48,0.0,0.0,1,Clear,sky is clear,2017-09-15 20:00:00,3496,9,15,2017,20
37173,None,297.55,0.0,0.0,75,Clouds,broken clouds,2017-09-15 21:00:00,3065,9,15,2017,21
37174,None,297.58,0.0,0.0,1,Clear,sky is clear,2017-09-15 22:00:00,3079,9,15,2017,22
37175,None,297.01,0.0,0.0,1,Clear,sky is clear,2017-09-15 23:00:00,2496,9,15,2017,23
37176,None,297.29,0.0,0.0,75,Clouds,broken clouds,2017-09-16 00:00:00,1397,9,16,2017,0
37177,None,297.43,0.0,0.0,1,Clear,sky is clear,2017-09-16 01:00:00,877,9,16,2017,1
37178,None,297.48,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2017-09-16 02:00:00,596,9,16,2017,2
37179,None,297.15,0.0,0.0,1,Rain,light rain,2017-09-16 03:00:00,443,9,16,2017,3
37180,None,296.95,0.0,0.0,1,Clear,sky is clear,2017-09-16 04:00:00,434,9,16,2017,4
37181,None,296.88,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2017-09-16 05:00:00,828,9,16,2017,5
37182,None,296.88,0.0,0.0,1,Rain,light rain,2017-09-16 05:00:00,828,9,16,2017,5
37183,None,295.94,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-09-16 06:00:00,1487,9,16,2017,6
37184,None,295.15,0.0,0.0,90,Rain,proximity shower rain,2017-09-16 07:00:00,2174,9,16,2017,7
37185,None,294.55,0.0,0.0,90,Rain,moderate rain,2017-09-16 08:00:00,3009,9,16,2017,8
37186,None,294.55,0.0,0.0,90,Drizzle,light intensity drizzle,2017-09-16 08:00:00,3009,9,16,2017,8
37187,None,294.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-09-16 08:00:00,3009,9,16,2017,8
37188,None,293.95,0.0,0.0,1,Mist,mist,2017-09-16 09:00:00,3853,9,16,2017,9
37189,None,295.06,0.0,0.0,75,Clouds,broken clouds,2017-09-16 10:00:00,4322,9,16,2017,10
37190,None,294.82,0.0,0.0,75,Clouds,broken clouds,2017-09-16 11:00:00,4792,9,16,2017,11
37191,None,295.36,0.0,0.0,75,Clouds,broken clouds,2017-09-16 12:00:00,5190,9,16,2017,12
37192,None,294.42,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-09-16 13:00:00,5169,9,16,2017,13
37193,None,294.82,0.0,0.0,40,Clouds,scattered clouds,2017-09-16 14:00:00,4544,9,16,2017,14
37194,None,295.16,0.0,0.0,90,Clouds,overcast clouds,2017-09-16 15:00:00,4334,9,16,2017,15
37195,None,294.88,0.0,0.0,75,Clouds,broken clouds,2017-09-16 16:00:00,4687,9,16,2017,16
37196,None,294.68,0.0,0.0,90,Mist,mist,2017-09-16 17:00:00,4582,9,16,2017,17
37197,None,293.95,0.0,0.0,90,Mist,mist,2017-09-16 18:00:00,3861,9,16,2017,18
37198,None,293.09,0.0,0.0,40,Drizzle,heavy intensity drizzle,2017-09-16 19:00:00,3477,9,16,2017,19
